order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,request_date,return_reason,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,year_month,delivery_days,is_returned,net_sales
O129529,C13207,P247529,Home,18.83,0,1,UPI,26-08-2025,30-08-2025,South,No,,,18.83,5.03,0.24,60,Other,2025-08,4,0,18.83
O129530,C16061,P204437,Toys,10.18,0,2,Credit Card,06-10-2023,09-10-2023,North,No,,,20.36,3.22,4.92,18,Female,2023-10,3,0,20.36
O129531,C14493,P244010,Sports,13.92,0,1,Debit Card,09-02-2024,13-02-2024,West,No,,,13.92,3.71,0.47,68,Other,2024-02,4,0,13.92
O129532,C15857,P203920,Electronics,271.92,0.05,1,UPI,31-07-2025,05-08-2025,North,Yes,30-08-2025,No longer needed,258.32,9.09,21.91,61,Male,2025-07,5,1,0
O129533,C14487,P214713,Grocery,23.87,0.15,1,Credit Card,16-02-2025,19-02-2025,Central,No,,,20.29,3.28,-1.66,28,Female,2025-02,3,0,20.29
O129534,C13826,P201127,Grocery,6.63,0,1,Credit Card,09-01-2024,15-01-2024,West,No,,,6.63,4.45,-3.92,69,Female,2024-01,6,0,6.63
O129535,C16249,P209182,Beauty,18.83,0.3,1,Debit Card,04-10-2024,08-10-2024,North,No,,,13.18,4.53,1.4,57,Male,2024-10,4,0,13.18
O129536,C17750,P219870,Home,122.46,0.05,1,Debit Card,17-08-2025,21-08-2025,West,No,,,116.34,6.66,25.92,45,Female,2025-08,4,0,116.34
O129537,C11612,P237495,Fashion,125.44,0.1,2,Credit Card,14-05-2024,21-05-2024,South,No,,,225.79,7.04,71.99,56,Female,2024-05,7,0,225.79
O129538,C11077,P242385,Toys,53.37,0,1,COD,21-01-2025,26-01-2025,South,No,,,53.37,6.42,14.93,62,Male,2025-01,5,0,53.37
O129539,C11300,P205509,Home,141.57,0.2,1,Credit Card,19-07-2025,23-07-2025,South,No,,,113.26,6.87,24.84,32,Male,2025-07,4,0,113.26
O129540,C12158,P205481,Beauty,3.25,0,3,Wallet,10-12-2023,15-12-2023,West,No,,,9.75,4.06,0.33,47,Male,2023-12,5,0,9.75
O129541,C12271,P226033,Electronics,118.33,0.1,1,Wallet,03-02-2025,08-02-2025,East,No,,,106.5,5.84,6.94,51,Female,2025-02,5,0,106.5
O129542,C16218,P236222,Fashion,16.07,0.1,1,Debit Card,04-05-2025,07-05-2025,Central,No,,,14.46,4.47,0.59,20,Male,2025-05,3,0,14.46
O129543,C16649,P223658,Grocery,13.03,0.05,2,UPI,07-08-2024,12-08-2024,South,No,,,24.76,5.28,-3.3,58,Female,2024-08,5,0,24.76
O129544,C17181,P230487,Home,171.9,0.1,1,Credit Card,27-10-2023,02-11-2023,East,Yes,10-11-2023,Defective,154.71,7.47,35.85,36,Male,2023-10,6,1,0
O129545,C16913,P219641,Toys,3.83,0,3,Debit Card,06-10-2023,12-10-2023,South,No,,,11.49,2.69,1.91,51,Female,2023-10,6,0,11.49
O129546,C12529,P235010,Toys,8.73,0,1,Debit Card,16-10-2023,20-10-2023,Central,No,,,8.73,2.71,0.78,44,Female,2023-10,4,0,8.73
O129547,C13260,P204867,Grocery,10.32,0.05,1,Credit Card,19-12-2023,23-12-2023,Central,No,,,9.8,4.08,-3.3,45,Male,2023-12,4,0,9.8
O129548,C10363,P209063,Grocery,20.43,0,1,Credit Card,28-01-2024,02-02-2024,Central,No,,,20.43,4.03,-2.4,23,Female,2024-01,5,0,20.43
O129549,C16382,P216511,Home,65.6,0.15,1,Credit Card,05-07-2024,12-07-2024,East,No,,,55.76,6.87,8.74,62,Male,2024-07,7,0,55.76
O129550,C15520,P238783,Grocery,10.05,0,2,Debit Card,05-10-2023,10-10-2023,South,No,,,20.1,5.07,-3.46,63,Female,2023-10,5,0,20.1
O129551,C10845,P224681,Home,100.25,0.05,2,Debit Card,11-12-2024,15-12-2024,South,No,,,190.48,7.28,46.05,31,Female,2024-12,4,0,190.48
O129552,C13032,P230111,Beauty,67.04,0,2,COD,24-11-2023,29-11-2023,North,No,,,134.08,9.04,51.3,40,Male,2023-11,5,0,134.08
O129553,C11327,P247455,Toys,38.69,0,1,COD,28-09-2024,01-10-2024,North,No,,,38.69,5.93,9.55,58,Male,2024-09,3,0,38.69
O129554,C13162,P234174,Grocery,26.69,0,1,UPI,19-06-2024,23-06-2024,Central,No,,,26.69,5.72,-3.58,36,Female,2024-06,4,0,26.69
O129555,C10391,P221984,Beauty,7.47,0,2,Debit Card,15-12-2023,22-12-2023,Central,No,,,14.94,3.51,3.21,44,Female,2023-12,7,0,14.94
O129556,C13255,P226937,Home,314.27,0.1,3,COD,01-04-2024,07-04-2024,West,No,,,848.53,12.14,225.45,32,Male,2024-04,6,0,848.53
O129557,C15136,P244554,Sports,59.21,0.3,1,Credit Card,06-01-2025,12-01-2025,South,No,,,41.45,4.57,7.86,35,Female,2025-01,6,0,41.45
O129558,C17108,P216238,Home,113.61,0,1,PayPal,22-05-2025,26-05-2025,Central,No,,,113.61,5.9,25.91,25,Female,2025-05,4,0,113.61
O129559,C12059,P208182,Sports,103.69,0,2,Debit Card,26-01-2025,03-02-2025,East,No,,,207.38,8.96,53.25,34,Male,2025-01,8,0,207.38
O129560,C13237,P232736,Toys,13.06,0.1,2,Credit Card,23-01-2025,28-01-2025,North,No,,,23.51,5.58,3.82,44,Male,2025-01,5,0,23.51
O129561,C12046,P209192,Toys,10.27,0,1,PayPal,19-12-2023,24-12-2023,Central,No,,,10.27,3.72,0.39,22,Male,2023-12,5,0,10.27
O129562,C14241,P211623,Fashion,19.01,0,1,Credit Card,01-05-2024,07-05-2024,East,No,,,19.01,4.06,2.59,62,Other,2024-05,6,0,19.01
O129563,C11305,P240256,Beauty,20.66,0.2,1,Debit Card,31-12-2024,05-01-2025,South,No,,,16.53,3.33,4.11,20,Male,2024-12,5,0,16.53
O129564,C15668,P212671,Electronics,640.81,0,1,UPI,04-07-2025,10-07-2025,East,No,,,640.81,9.95,66.95,19,Female,2025-07,6,0,640.81
O129565,C17749,P205097,Toys,30.5,0.05,1,PayPal,09-01-2024,13-01-2024,Central,Yes,23-01-2024,Missing/Wrong item,28.98,3.92,7.67,46,Female,2024-01,4,1,0
O129566,C16312,P236880,Electronics,281.77,0.15,3,Debit Card,09-01-2025,12-01-2025,North,No,,,718.51,10.99,75.23,20,Male,2025-01,3,0,718.51
O129567,C12894,P201871,Toys,10.26,0.05,1,Debit Card,28-02-2025,05-03-2025,East,No,,,9.75,3.39,0.51,57,Male,2025-02,5,0,9.75
O129568,C16313,P217473,Home,11.69,0.1,1,Debit Card,24-08-2025,28-08-2025,South,No,,,10.52,2.76,0.19,58,Male,2025-08,4,0,10.52
O129569,C12032,P213173,Electronics,125.67,0,1,COD,13-12-2023,19-12-2023,South,No,,,125.67,9.08,6,46,Female,2023-12,6,0,125.67
O129570,C10764,P229808,Toys,6.07,0.1,1,Wallet,26-10-2024,30-10-2024,West,No,,,5.46,3.84,-1.66,32,Male,2024-10,4,0,5.46
O129571,C15465,P216003,Fashion,48.64,0,1,UPI,17-06-2024,21-06-2024,North,No,,,48.64,6.76,10.26,40,Male,2024-06,4,0,48.64
O129572,C10498,P205535,Home,343.81,0,1,Credit Card,12-05-2025,17-05-2025,West,No,,,343.81,7.85,88.42,36,Male,2025-05,5,0,343.81
O129573,C17627,P247004,Beauty,12.31,0,3,COD,20-03-2024,24-03-2024,Central,No,,,36.93,6.86,9.76,67,Male,2024-03,4,0,36.93
O129574,C13368,P227708,Home,217.47,0,2,Debit Card,16-07-2025,21-07-2025,East,No,,,434.94,10.03,111.75,54,Female,2025-07,5,0,434.94
O129575,C16062,P237307,Electronics,180.03,0.1,1,Wallet,21-04-2024,26-04-2024,West,No,,,162.03,9.04,10.4,25,Male,2024-04,5,0,162.03
O129576,C15261,P232057,Home,448.29,0,1,Credit Card,23-05-2025,30-05-2025,East,No,,,448.29,9.8,115.72,63,Male,2025-05,7,0,448.29
O129577,C12944,P210722,Electronics,120.43,0.1,1,Credit Card,16-05-2024,20-05-2024,Central,No,,,108.39,7.23,5.78,19,Female,2024-05,4,0,108.39
O129578,C17952,P203315,Sports,61.37,0.15,1,Wallet,05-08-2024,10-08-2024,East,No,,,52.16,5.3,10.35,61,Female,2024-08,5,0,52.16
O129579,C15856,P243524,Electronics,102.57,0.15,1,COD,19-04-2024,23-04-2024,Central,No,,,87.18,8.17,2.29,67,Female,2024-04,4,0,87.18
O129580,C17862,P201393,Home,43.77,0.15,1,Wallet,20-06-2024,25-06-2024,Central,No,,,37.2,4.91,5.51,39,Female,2024-06,5,0,37.2
O129581,C13804,P227668,Beauty,5.74,0,1,Debit Card,24-12-2024,30-12-2024,West,No,,,5.74,2.15,0.43,50,Female,2024-12,6,0,5.74
O129582,C17220,P210937,Grocery,2.53,0.1,1,COD,25-04-2025,02-05-2025,East,No,,,2.28,2.46,-2.28,63,Female,2025-04,7,0,2.28
O129583,C14213,P217104,Electronics,371.81,0,2,COD,23-03-2025,27-03-2025,North,No,,,743.62,11.28,77.95,40,Female,2025-03,4,0,743.62
O129584,C14460,P204326,Grocery,21.17,0.1,4,UPI,17-02-2024,20-02-2024,North,No,,,76.21,6.04,0.06,44,Male,2024-02,3,0,76.21
O129585,C17838,P203597,Fashion,9.15,0,1,Credit Card,04-06-2024,09-06-2024,North,No,,,9.15,4.52,-1.32,66,Other,2024-06,5,0,9.15
O129586,C16077,P237727,Toys,6.92,0.05,1,PayPal,19-01-2025,24-01-2025,East,No,,,6.57,2.89,-0.26,53,Female,2025-01,5,0,6.57
O129587,C10135,P240526,Electronics,175.86,0,1,Debit Card,23-02-2024,28-02-2024,South,No,,,175.86,6.57,14.53,21,Female,2024-02,5,0,175.86
O129588,C17581,P224020,Grocery,37.35,0,5,Credit Card,16-07-2024,21-07-2024,East,No,,,186.75,9.75,5.19,49,Male,2024-07,5,0,186.75
O129589,C11100,P228341,Toys,19.92,0,4,Debit Card,05-12-2023,10-12-2023,Central,No,,,79.68,7.59,24.28,29,Female,2023-12,5,0,79.68
O129590,C11871,P203880,Electronics,86.88,0,1,Credit Card,27-07-2024,02-08-2024,South,No,,,86.88,7.81,2.62,56,Male,2024-07,6,0,86.88
O129591,C14033,P212850,Fashion,27.7,0.1,1,Credit Card,10-01-2025,15-01-2025,North,No,,,24.93,4.56,4.17,45,Female,2025-01,5,0,24.93
O129592,C16700,P221248,Beauty,33.77,0,1,PayPal,02-01-2024,07-01-2024,Central,No,,,33.77,4.22,10.98,25,Female,2024-01,5,0,33.77
O129593,C14113,P215143,Beauty,96.77,0.1,1,Credit Card,05-04-2024,09-04-2024,North,No,,,87.09,7.43,31.76,35,Male,2024-04,4,0,87.09
O129594,C15986,P223057,Beauty,35.85,0.1,1,Debit Card,26-11-2023,02-12-2023,East,No,,,32.26,5.54,8.98,23,Male,2023-11,6,0,32.26
O129595,C14012,P208481,Home,36.32,0.15,3,Credit Card,17-10-2024,23-10-2024,South,Yes,20-11-2024,Missing/Wrong item,92.62,7.13,18.8,25,Male,2024-10,6,1,0
O129596,C16546,P246297,Sports,178.18,0,1,Credit Card,22-08-2025,25-08-2025,North,No,,,178.18,7.42,46.03,66,Male,2025-08,3,0,178.18
O129597,C10204,P232700,Fashion,5.16,0,1,PayPal,17-03-2024,22-03-2024,South,No,,,5.16,2.83,-1.02,54,Female,2024-03,5,0,5.16
O129598,C14594,P206243,Electronics,264.02,0.05,2,Debit Card,01-09-2024,04-09-2024,North,Yes,23-09-2024,Not as described,501.64,8.92,51.28,29,Female,2024-09,3,1,0
O129599,C12371,P239060,Electronics,187.55,0,1,Credit Card,30-10-2023,03-11-2023,North,No,,,187.55,7,15.51,39,Male,2023-10,4,0,187.55
O129600,C14690,P215744,Fashion,148.8,0,1,Credit Card,16-04-2024,23-04-2024,South,No,,,148.8,8.79,43.29,24,Male,2024-04,7,0,148.8
O129601,C10561,P244978,Home,16.19,0.15,1,Debit Card,28-03-2025,04-04-2025,South,No,,,13.76,6.17,-2.32,31,Male,2025-03,7,0,13.76
O129602,C15400,P224970,Sports,39.02,0,1,Debit Card,18-12-2024,24-12-2024,East,No,,,39.02,6,5.71,57,Female,2024-12,6,0,39.02
O129603,C17333,P200375,Toys,7.92,0,2,PayPal,05-02-2025,09-02-2025,North,No,,,15.84,2.05,4.29,46,Female,2025-02,4,0,15.84
O129604,C13314,P239013,Fashion,32.07,0.05,1,Credit Card,19-05-2024,25-05-2024,East,No,,,30.47,4.54,6.12,38,Female,2024-05,6,0,30.47
O129605,C13960,P238514,Home,348.18,0.3,2,Credit Card,29-04-2024,05-05-2024,East,No,,,487.45,9.47,127.02,45,Other,2024-04,6,0,487.45
O129606,C12526,P221261,Fashion,56.99,0,3,Debit Card,30-08-2024,03-09-2024,North,No,,,170.97,7.37,52.47,66,Male,2024-08,4,0,170.97
O129607,C12211,P218523,Grocery,2.7,0.2,2,Credit Card,03-11-2024,09-11-2024,East,No,,,4.32,2.42,-2.07,68,Male,2024-11,6,0,4.32
O129608,C12371,P218358,Sports,181.32,0.05,2,COD,09-02-2025,14-02-2025,East,No,,,344.51,7.68,95.67,61,Female,2025-02,5,0,344.51
O129609,C17735,P243418,Sports,107.72,0.1,1,PayPal,06-11-2023,13-11-2023,South,No,,,96.95,7.03,22.06,35,Other,2023-11,7,0,96.95
O129610,C16694,P204501,Beauty,3.4,0,1,Debit Card,12-04-2024,20-04-2024,South,No,,,3.4,1.36,0.17,64,Female,2024-04,8,0,3.4
O129611,C16974,P222548,Fashion,128.31,0.05,1,COD,27-12-2024,03-01-2025,Central,No,,,121.89,7.37,35.29,40,Female,2024-12,7,0,121.89
O129612,C14735,P243639,Fashion,7.39,0,1,Credit Card,31-07-2024,05-08-2024,East,No,,,7.39,2.69,-0.1,68,Male,2024-07,5,0,7.39
O129613,C16022,P222546,Sports,102.58,0,1,Credit Card,24-10-2024,30-10-2024,East,No,,,102.58,6.95,23.82,21,Male,2024-10,6,0,102.58
O129614,C12681,P246615,Grocery,13.09,0,1,Debit Card,09-05-2024,14-05-2024,East,No,,,13.09,2.64,-1.59,58,Male,2024-05,5,0,13.09
O129615,C12806,P226776,Fashion,51.14,0.1,1,Credit Card,07-09-2024,11-09-2024,North,No,,,46.03,6.94,9.17,66,Male,2024-09,4,0,46.03
O129616,C13769,P245356,Beauty,49.2,0,5,Credit Card,03-03-2024,07-03-2024,Central,No,,,246,8.07,102.63,26,Female,2024-03,4,0,246
O129617,C12255,P230571,Beauty,6.23,0,2,PayPal,11-08-2025,14-08-2025,North,No,,,12.46,3.77,1.84,61,Male,2025-08,3,0,12.46
O129618,C14410,P224988,Sports,85.23,0.2,2,COD,26-04-2024,04-05-2024,South,No,,,136.37,8.64,32.27,41,Female,2024-04,8,0,136.37
O129619,C16447,P206345,Beauty,23.88,0,1,PayPal,08-05-2025,14-05-2025,North,No,,,23.88,3.8,6.95,29,Female,2025-05,6,0,23.88
O129620,C10900,P214474,Fashion,29.92,0,1,Credit Card,24-07-2025,29-07-2025,South,No,,,29.92,6.03,4.44,23,Female,2025-07,5,0,29.92
O129621,C16382,P247127,Sports,83.84,0,1,UPI,09-06-2025,13-06-2025,South,No,,,83.84,5.54,19.61,38,Male,2025-06,4,0,83.84
O129622,C11750,P238923,Fashion,39.17,0.15,1,UPI,18-06-2025,23-06-2025,North,No,,,33.29,4.37,7.28,21,Male,2025-06,5,0,33.29
O129623,C14899,P222662,Sports,149.91,0,2,Debit Card,10-07-2024,15-07-2024,East,Yes,30-07-2024,Defective,299.82,8.83,81.12,27,Female,2024-07,5,1,0
O129624,C13295,P215271,Fashion,12.75,0.05,1,Credit Card,06-06-2025,12-06-2025,Central,Yes,08-07-2025,No longer needed,12.11,2.71,1.53,47,Female,2025-06,6,1,0
O129625,C13159,P217762,Electronics,59.76,0,1,Credit Card,15-09-2023,18-09-2023,Central,No,,,59.76,5.19,1.98,68,Female,2023-09,3,0,59.76
O129626,C15656,P246283,Electronics,921.26,0.1,3,Debit Card,06-01-2024,13-01-2024,East,No,,,2487.4,11.18,287.31,18,Female,2024-01,7,0,2487.4
O129627,C11452,P223519,Toys,9.4,0.15,2,PayPal,01-07-2024,05-07-2024,North,No,,,15.98,3.37,3.02,36,Female,2024-07,4,0,15.98
O129628,C11243,P232022,Electronics,559.9,0,1,Debit Card,17-07-2025,20-07-2025,North,No,,,559.9,9.88,57.31,56,Female,2025-07,3,0,559.9
O129629,C12322,P200710,Fashion,23.94,0.05,1,Credit Card,13-11-2024,16-11-2024,Central,No,,,22.74,4.42,3.54,48,Female,2024-11,3,0,22.74
O129630,C11670,P228026,Fashion,5.19,0,1,Credit Card,21-06-2024,26-06-2024,South,No,,,5.19,2.46,-0.64,48,Female,2024-06,5,0,5.19
O129631,C12027,P223845,Electronics,128.92,0.05,1,UPI,13-02-2024,17-02-2024,South,No,,,122.47,6.36,8.34,19,Female,2024-02,4,0,122.47
O129632,C17097,P204892,Beauty,5.73,0.15,1,Credit Card,23-12-2024,28-12-2024,East,No,,,4.87,2.32,-0.13,51,Male,2024-12,5,0,4.87
O129633,C11768,P235995,Toys,36.03,0,1,Debit Card,03-04-2025,07-04-2025,North,No,,,36.03,5.05,9.36,58,Male,2025-04,4,0,36.03
O129634,C16096,P217114,Grocery,3.47,0,1,COD,16-04-2024,21-04-2024,Central,No,,,3.47,0.69,-0.41,61,Female,2024-04,5,0,3.47
O129635,C15185,P222804,Grocery,67.68,0.05,1,COD,26-06-2024,30-06-2024,South,No,,,64.3,5.22,-0.08,35,Male,2024-06,4,0,64.3
O129636,C13663,P240200,Electronics,358.28,0,2,Debit Card,02-07-2024,05-07-2024,North,No,,,716.56,10.46,75.53,47,Female,2024-07,3,0,716.56
O129637,C15542,P238960,Fashion,24.17,0.05,1,Credit Card,31-10-2023,05-11-2023,Central,No,,,22.96,4.63,3.41,21,Female,2023-10,5,0,22.96
O129638,C12302,P241569,Home,102.53,0.1,1,Credit Card,30-08-2025,04-09-2025,Central,No,,,92.28,7.23,18.61,35,Male,2025-08,5,0,92.28
O129639,C16268,P217851,Toys,66.16,0,3,UPI,16-03-2025,21-03-2025,East,No,,,198.48,6.35,73.04,26,Female,2025-03,5,0,198.48
O129640,C11169,P234326,Home,143.12,0,2,Credit Card,07-10-2023,11-10-2023,West,No,,,286.24,8.61,71.54,37,Female,2023-10,4,0,286.24
O129641,C14710,P243479,Beauty,37.32,0,2,PayPal,16-10-2023,20-10-2023,Central,No,,,74.64,6.89,26.7,49,Female,2023-10,4,0,74.64
O129642,C12432,P238025,Sports,76.94,0,1,Credit Card,17-01-2024,23-01-2024,East,No,,,76.94,6.03,17.05,60,Other,2024-01,6,0,76.94
O129643,C16590,P216613,Fashion,42.41,0.1,1,Credit Card,14-01-2024,17-01-2024,Central,No,,,38.17,3.59,9.77,36,Male,2024-01,3,0,38.17
O129644,C10386,P223365,Beauty,104.19,0,1,Debit Card,26-02-2025,03-03-2025,East,No,,,104.19,6.67,40.22,46,Female,2025-02,5,0,104.19
O129645,C12430,P205524,Electronics,351.45,0,3,COD,18-05-2025,21-05-2025,North,No,,,1054.35,9.8,116.72,43,Male,2025-05,3,0,1054.35
O129646,C13348,P245412,Home,112.79,0.1,1,Debit Card,04-10-2023,07-10-2023,North,No,,,101.51,7.58,20.84,53,Male,2023-10,3,0,101.51
O129647,C11405,P241500,Home,282.15,0,1,Credit Card,11-08-2025,14-08-2025,North,No,,,282.15,8.61,70.39,32,Male,2025-08,3,0,282.15
O129648,C10123,P202874,Fashion,34.32,0,1,Credit Card,30-06-2024,03-07-2024,North,No,,,34.32,5.27,6.74,19,Male,2024-06,3,0,34.32
O129649,C13997,P240789,Fashion,36.55,0.15,1,PayPal,05-04-2024,12-04-2024,South,Yes,10-05-2024,Missing/Wrong item,31.07,3.84,7.03,37,Female,2024-04,7,1,0
O129650,C17434,P206957,Toys,26.36,0.15,2,Credit Card,06-02-2024,10-02-2024,North,No,,,44.81,5.12,12.8,68,Male,2024-02,4,0,44.81
O129651,C15909,P219076,Grocery,3.29,0.1,1,UPI,19-09-2023,26-09-2023,West,No,,,2.96,2.9,-2.66,24,Female,2023-09,7,0,2.96
O129652,C17278,P229198,Grocery,2.84,0,1,Wallet,29-02-2024,05-03-2024,East,No,,,2.84,2.2,-1.97,18,Female,2024-02,5,0,2.84
O129653,C13452,P211261,Home,136.82,0.1,1,COD,16-06-2024,19-06-2024,North,No,,,123.14,6.81,27.67,62,Male,2024-06,3,0,123.14
O129654,C13896,P237992,Fashion,14.96,0.2,1,Debit Card,16-08-2025,20-08-2025,South,No,,,11.97,5.5,-1.31,32,Male,2025-08,4,0,11.97
O129655,C11624,P227474,Electronics,235.85,0.15,2,Credit Card,02-07-2025,05-07-2025,North,No,,,400.94,9.85,38.26,32,Male,2025-07,3,0,400.94
O129656,C11181,P227983,Sports,170.47,0,1,Debit Card,19-06-2024,24-06-2024,West,No,,,170.47,10.35,40.79,37,Female,2024-06,5,0,170.47
O129657,C10727,P212711,Fashion,23.24,0,1,Debit Card,31-12-2023,07-01-2024,West,No,,,23.24,4.49,3.64,31,Female,2023-12,7,0,23.24
O129658,C17039,P239534,Fashion,71.67,0,1,PayPal,19-01-2024,26-01-2024,West,No,,,71.67,5.65,19.43,43,Female,2024-01,7,0,71.67
O129659,C13884,P210090,Home,62.31,0,1,COD,31-05-2025,04-06-2025,West,No,,,62.31,5.9,11.55,62,Male,2025-05,4,0,62.31
O129660,C17715,P232771,Beauty,3.99,0,1,PayPal,01-10-2023,07-10-2023,South,No,,,3.99,3.61,-1.81,19,Male,2023-10,6,0,3.99
O129661,C13670,P212756,Electronics,81.24,0,3,Credit Card,14-02-2025,19-02-2025,West,No,,,243.72,8.21,21.04,30,Male,2025-02,5,0,243.72
O129662,C11141,P204759,Grocery,8.49,0.05,3,UPI,05-03-2025,09-03-2025,West,No,,,24.2,4.24,-2.3,39,Male,2025-03,4,0,24.2
O129663,C12375,P228201,Sports,47.62,0,1,COD,15-08-2025,20-08-2025,West,No,,,47.62,7.34,6.95,53,Female,2025-08,5,0,47.62
O129664,C14031,P237401,Electronics,255.69,0,1,COD,16-06-2024,19-06-2024,Central,No,,,255.69,8.6,22.08,58,Female,2024-06,3,0,255.69
O129665,C16837,P207361,Fashion,41.4,0,5,Debit Card,15-08-2025,20-08-2025,East,No,,,207,8.32,64.13,56,Female,2025-08,5,0,207
O129666,C17235,P202567,Electronics,979.28,0.1,1,COD,20-05-2025,24-05-2025,South,No,,,881.35,11.82,93.94,64,Female,2025-05,4,0,881.35
O129667,C17601,P210177,Fashion,36.42,0,1,UPI,04-04-2025,11-04-2025,West,No,,,36.42,4.89,7.86,54,Male,2025-04,7,0,36.42
O129668,C10358,P235917,Fashion,100.79,0,1,Debit Card,23-06-2024,01-07-2024,West,No,,,100.79,4.58,30.7,25,Female,2024-06,8,0,100.79
O129669,C17146,P224211,Sports,197.01,0.05,1,Credit Card,19-08-2025,22-08-2025,Central,No,,,187.16,9.5,46.65,50,Other,2025-08,3,0,187.16
O129670,C13742,P232577,Sports,224.79,0.05,1,COD,28-02-2025,06-03-2025,West,No,,,213.55,9.39,54.68,18,Female,2025-02,6,0,213.55
O129671,C12844,P247171,Electronics,300.91,0,2,COD,28-07-2025,02-08-2025,Central,No,,,601.82,9.51,62.71,65,Other,2025-07,5,0,601.82
O129672,C14538,P246946,Beauty,11.26,0.3,1,Credit Card,28-04-2025,04-05-2025,South,No,,,7.88,2.34,1.21,30,Male,2025-04,6,0,7.88
O129673,C12211,P239606,Grocery,21.32,0.1,4,Credit Card,01-08-2024,05-08-2024,South,No,,,76.75,6.62,-0.48,38,Female,2024-08,4,0,76.75
O129674,C10972,P201357,Beauty,12.55,0.05,2,UPI,12-10-2024,17-10-2024,West,No,,,23.84,4.98,5.75,51,Female,2024-10,5,0,23.84
O129675,C10360,P222612,Grocery,30.77,0,4,UPI,02-11-2023,06-11-2023,West,No,,,123.08,7.69,2.16,50,Female,2023-11,4,0,123.08
O129676,C12632,P221999,Home,24.58,0,1,Credit Card,25-09-2023,30-09-2023,East,No,,,24.58,4.13,2.75,30,Female,2023-09,5,0,24.58
O129677,C13190,P226150,Home,159.27,0.05,2,COD,12-09-2024,17-09-2024,West,No,,,302.61,7.54,77.19,52,Male,2024-09,5,0,302.61
O129678,C14948,P201605,Home,96.43,0.15,1,Debit Card,25-03-2024,30-03-2024,South,No,,,81.97,6.22,16.73,44,Male,2024-03,5,0,81.97
O129679,C17154,P245211,Grocery,13.3,0,1,PayPal,24-05-2024,29-05-2024,East,No,,,13.3,4.22,-3.16,30,Female,2024-05,5,0,13.3
O129680,C17362,P207284,Home,25.53,0,2,Wallet,18-08-2025,21-08-2025,North,No,,,51.06,7.67,6.63,52,Male,2025-08,3,0,51.06
O129681,C11624,P227562,Grocery,47.75,0,2,Debit Card,14-03-2025,17-03-2025,North,No,,,95.5,6,1.64,26,Male,2025-03,3,0,95.5
O129682,C13928,P249179,Beauty,33.71,0.2,1,PayPal,25-02-2024,29-02-2024,West,No,,,26.97,3.09,9.05,57,Male,2024-02,4,0,26.97
O129683,C15707,P245665,Fashion,21.5,0.05,5,UPI,10-06-2025,16-06-2025,North,No,,,102.12,6.16,29.58,43,Male,2025-06,6,0,102.12
O129684,C11756,P246029,Electronics,765.87,0.1,1,Debit Card,01-03-2025,06-03-2025,South,No,,,689.28,7.79,74.92,24,Female,2025-03,5,0,689.28
O129685,C17818,P217736,Electronics,245.98,0.15,1,Debit Card,27-07-2025,02-08-2025,West,No,,,209.08,8.47,16.62,56,Female,2025-07,6,0,209.08
O129686,C15119,P203734,Electronics,116.91,0,1,Debit Card,24-01-2024,29-01-2024,West,No,,,116.91,6.89,7.14,25,Female,2024-01,5,0,116.91
O129687,C16003,P207531,Sports,65.38,0,1,Credit Card,05-09-2024,10-09-2024,South,No,,,65.38,5.59,14.02,32,Female,2024-09,5,0,65.38
O129688,C16026,P233186,Home,60.65,0,4,Debit Card,09-07-2024,14-07-2024,East,No,,,242.6,9.21,58.72,51,Female,2024-07,5,0,242.6
O129689,C10240,P245077,Sports,131.19,0,3,COD,01-03-2025,07-03-2025,South,No,,,393.57,8.74,109.33,54,Male,2025-03,6,0,393.57
O129690,C17676,P241220,Toys,2.42,0,1,COD,12-11-2024,15-11-2024,North,No,,,2.42,1.85,-0.88,50,Male,2024-11,3,0,2.42
O129691,C14761,P218491,Grocery,28.94,0,2,Credit Card,16-09-2023,21-09-2023,West,No,,,57.88,8.41,-3.78,47,Male,2023-09,5,0,57.88
O129692,C16708,P243944,Electronics,234.02,0,1,UPI,03-09-2024,09-09-2024,West,No,,,234.02,8.41,19.67,66,Female,2024-09,6,0,234.02
O129693,C15261,P206306,Fashion,10.89,0,4,Credit Card,22-07-2024,26-07-2024,Central,No,,,43.56,7.45,7.8,62,Female,2024-07,4,0,43.56
O129694,C16975,P248241,Beauty,38.78,0.05,1,COD,21-03-2025,25-03-2025,West,No,,,36.84,5.04,11.54,30,Female,2025-03,4,0,36.84
O129695,C10975,P204291,Electronics,1495.73,0,4,Credit Card,19-11-2023,25-11-2023,North,No,,,5982.92,12.25,705.7,45,Female,2023-11,6,0,5982.92
O129696,C16135,P246124,Electronics,807.35,0.1,1,Wallet,01-11-2024,05-11-2024,North,Yes,23-11-2024,Not as described,726.62,11.5,75.69,63,Male,2024-11,4,1,0
O129697,C16174,P214960,Sports,27.7,0.05,1,COD,02-11-2024,08-11-2024,East,No,,,26.32,4.14,3.76,63,Female,2024-11,6,0,26.32
O129698,C14318,P209096,Sports,34.01,0.3,1,Debit Card,02-09-2025,07-09-2025,East,No,,,23.81,3.77,3.37,45,Female,2025-09,5,0,23.81
